date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:56:58	793266/793266	---M--	200	added ('OK')	image/jpeg	date:Tue,%2026%20Jul%202022%2003:12:42%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/Vincom-Mega-Mall-1-scaled.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/vincom-mega-mall-1-scaled.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:56:58	416647/416647	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2019:56:58%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/Picnic-b%c3%aan-b%e1%bb%9d-bi%e1%bb%83n-1-scaled.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/picnic-b%c3%aan-b%e1%bb%9d-bi%e1%bb%83n-1-scaled.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:56:59	865853/865853	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2019:56:59%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/Ch%c3%b2i-ngh%e1%bb%89-b%e1%bb%9d-bi%e1%bb%83n-1-scaled.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ch%c3%b2i-ngh%e1%bb%89-b%e1%bb%9d-bi%e1%bb%83n-1-scaled.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:56:59	453184/453184	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2019:56:59%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/Ch%c3%a8o-Kayak-1-scaled.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ch%c3%a8o-kayak-1-scaled.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:06	406009/406009	---M--	200	added ('OK')	image/png	date:Tue,%2026%20Jul%202022%2004:34:33%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/Screenshot_1-4.png	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/png/screenshot_1-4.png	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:07	428240/428240	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2019:57:06%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/ph%c3%a2n-khu-ng%e1%bb%8dc-trai.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ph%c3%a2n-khu-ng%e1%bb%8dc-trai.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:08	2031440/2031440	---M--	200	added ('OK')	image/png	date:Sun,%2031%20Jul%202022%2019:57:07%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/PH%c3%82N-KHU-SAO-BI%e1%bb%82N.png	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/png/ph%c3%82n-khu-sao-bi%e1%bb%82n.png	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:12	349072/349072	---M--	200	added ('OK')	image/jpeg	date:Sun,%2031%20Jul%202022%2019:57:12%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/06/pH%c3%82N-KHU-H%e1%ba%a2I-%c3%82U.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ph%c3%82n-khu-h%e1%ba%a2i-%c3%82u.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:12	160807/160807	---M--	200	added ('OK')	image/jpeg	date:Wed,%2002%20Mar%202022%2009:16:42%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/ha01-15-1-1024x640-1.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ha01-15-1-1024x640-1.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
02:57:12	564786/564786	---M--	200	added ('OK')	image/jpeg	date:Sun,%2006%20Feb%202022%2017:20:23%20GMT	https://simpleweb1.cdn.vccloud.vn/wp-content/uploads/2021/07/AD05-12-1.jpg	C:/Users/Chinhdayroi/Desktop/ladipage/landingpage-bds/web/jpg/ad05-12-1.jpg	(from https://builder.simplepage.vn/anh-chinh-vinhomes-ocean-park/)
