date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:54:38	3112/3112	---MCZ	200	added ('OK')	application/json	date:Sun,%2031%20Jul%202022%2011:54:36%20GMT	https://builder.simplepage.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbuilder.simplepage.vn%2Fabbank-ditizen%2F	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/json/embed8bee.json	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2031%20Jul%202022%2011:54:37%20GMT	https://builder.simplepage.vn/?p=106320	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/indexf673.html	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:38	3307/3307	---MCZ	200	added ('OK')	text/xml	date:Sun,%2031%20Jul%202022%2011:54:37%20GMT	https://builder.simplepage.vn/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fbuilder.simplepage.vn%2Fabbank-ditizen%2F&format=xml	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/other/embed61f6	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:38	223892/223892	---M--	200	added ('OK')	font/woff2	etag:%2260a61b36-36a94%22	https://builder.simplepage.vn/wp-content/themes/twentytwenty/assets/fonts/inter/Inter-upright-var.woff2	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/woff2/inter-upright-var.woff2	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:39	81224/81224	---M--	200	added ('OK')	font/woff2	etag:%2260a61a21-13d48%22	https://builder.simplepage.vn/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/woff2/eicons.woff2	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:39	1285/1285	---M--	200	added ('OK')	image/png	date:Sat,%2018%20Jun%202022%2018:49:53%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/06/cropped-logo-min-blue-1-32x32.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/cropped-logo-min-blue-1-32x32.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:39	15824/15824	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Jan%202022%2001:16:16%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/06/cropped-logo-min-blue-1-192x192.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/cropped-logo-min-blue-1-192x192.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:39	27001/27001	---M--	200	added ('OK')	image/png	date:Thu,%2028%20Jul%202022%2001:29:59%20GMT	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2020/06/cropped-logo-min-blue-1-180x180.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/cropped-logo-min-blue-1-180x180.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:40	2101/2101	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-V-jHNepZtq%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/01/abb-d.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/abb-d.png	(from https://builder.simplepage.vn/abbank-ditizen/)
18:54:40	140953/140953	---M--	200	added ('OK')	image/webp	etag:W/%22PSA-5TLoNVFqh5%22	https://simpleweb.cdn.vccloud.vn/wp-content/uploads/2021/03/top-ekyc.png	C:/Users/Chinhdayroi/Desktop/ladipage/tai-chinh/web/png/top-ekyc.png	(from https://builder.simplepage.vn/abbank-ditizen/)
